player,role,hero,hero.role,cfp,time_in_sec,rating,winrate,tierate,lossrate,fwin,ftie,floss,ptk,ptk_comp_to_avg,kills_per_10,kills_per_10_comp_to_avg,deaths_per_10,deaths_per_10_comp_to_avg,ults_per_10,ults_per_10_comp_to_avg,ttcu,ttcu_comp_to_avg,kpu,kpu_comp_to_avg,ult_eff,ult_eff_comp_to_avg,fights_fought,first_kills,first_kills_comp_to_avg,first_deaths,first_deaths_comp_to_avg,hsk,hsk_comp_to_avg,ult_kills,ult_kills_comp_to_avg,ttcfu,ttcfu_comp_to_avg,tuh,tuh_comp_to_avg,uoof,uoof_comp_to_avg,simple_model_role,pred_ri_role,pred_rs_role,pred_rsi_role,simple_model,pred_ri,pred_rs,pred_rsi
Fissure,tank,Orisa,Tank,18,912,1027,1,0,0,0.8,0.05,0.15,0.033,-0.64,1.32,-0.6,2.63,-0.55,0.66,-0.75,109,-0.09,0,0,-80,-13.12,20,0.05,0.16,0.05,-0.29,0,0,0,0,109,-0.14,38,1,0,0,1267.085759738664,1254.150966793387,1234.4507632623424,1240.75984209859,1267.085759738664,1165.956586862994,1109.3905443525437,1125.3712137208822
Kellex,Support,Lucio,Support,134,6415,1052,0.14,0,0.86,0.414,0.045,0.541,0.105,0.49,3.65,0.52,6.64,0.22,2.99,0.03,112,-0.06,0,0,19.4,1.77,133,0.053,1.04,0.083,0.26,0,0,0,0,111,-0.08,24,-0.2,0.031,-0.48,927.4155425877607,999.1435572199564,988.0639099736211,992.4038474398261,927.4155425877607,952.5420438159146,946.6777409293331,955.4323446299369
Kellex,Support,Mercy,Support,73,33016,966,0.55,0,0.45,0.509,0.048,0.443,0.004,-0.49,0.15,-0.44,4.94,-0.01,3.87,0.03,102,0.06,0,0,1,-0.78,650,0,0,0.069,0.08,0,0,0,0,91,0.01,24,-0.19,0.043,-0.34,1011.0131348917394,1089.6558401344132,1093.8208511631706,1093.2530621523902,1011.0131348917394,1069.483035614596,1071.3290028665654,1067.6459700462508
DreamKazper,dps,Genji,Offense,111,16925,1054,0.45,0,0.55,0.475,0.036,0.49,0.25,0.01,10.03,0.16,7.59,0.24,3.94,0.08,86,-0.09,0,0,14.9,0.32,337,0.136,0.04,0.131,0.42,0,0,0,0,86,-0.1,38,0.22,0.019,-0.49,981.0939965934733,981.2138121507122,982.3307014282333,981.9826983942617,981.0939965934733,1038.229233249002,1036.7931641438881,1035.45097569149
DreamKazper,dps,Widowmaker,Defense,42,4148,890,0.4,0,0.6,0.517,0.08,0.402,0.239,-0.07,8.39,-0.06,7.38,0.24,3.91,-0.08,84,0.03,0,0,-5.1,-1.72,87,0.218,0.14,0.103,-0.1,0,0,0,0,83,0.02,20,1.49,0.444,0.52,1018.0529321383904,942.4343095414857,943.5217420224066,942.4698149907243,1018.0529321383904,951.3439261207375,949.9749965759715,949.9988316476428
DreamKazper,dps,Soldier: 76,Offense,148,2471,842,0.3,0,0.7,0.302,0,0.698,0.235,-0.01,5.83,-0.26,6.56,0.13,3.64,0.03,85,-0.12,0,0,11.4,0.54,43,0.023,-0.81,0.093,-0.01,0,0,0,0,80,-0.17,31,-0.04,0.077,0.38,828.8583811346488,816.3861811591224,816.5623167316246,816.3520243268357,828.8583811346488,804.2487279456926,812.9954796283276,775.4128511981929
DreamKazper,dps,Mccree,Offense,67,3859,905,0.51,0,0.49,0.437,0.085,0.479,0.249,-0.07,9.02,-0.04,7.62,0.13,3.73,-0.02,73,-0.04,0,0,-2.5,-1.25,71,0.113,-0.29,0.113,-0.06,0,0,0,0,76,-0.06,53,0.84,0.1,-0.22,947.6549596718818,945.0088989849295,945.9191487203077,945.6013942638443,947.6549596718818,930.9131136891996,935.3086852626599,929.2634195446279
DreamKazper,dps,Pharah,Offense,70,6204,1112,0.62,0,0.38,0.533,0.066,0.402,0.302,0.04,11.9,0.17,5.9,-0.05,4.35,0.21,78,-0.15,0,0,-4.7,-1.39,122,0.254,0.57,0.057,-0.32,0,0,0,0,75,-0.21,34,0.05,0.07,0.25,1032.132526631692,1036.4739427721702,1037.9062292455933,1037.5120573301617,1032.132526631692,1025.6675925037443,1016.1017425547119,1014.9139482028947
DreamKazper,off tank,Roadhog,Tank,90,1468,1340,0.41,0,0.59,0.552,0.034,0.414,0.245,0.03,9.81,0.24,3.68,-0.37,5.72,0.92,70,-0.35,0,0,21.8,3.95,29,0.103,-0.3,0.034,-0.61,0,0,0,0,73,-0.36,15,-0.48,0,0,1048.8520450924877,1017.8662703430156,1015.1987773505572,1015.734446329311,1048.8520450924877,1055.9087371182682,1051.3927001537766,1051.653966760606
DreamKazper,dps,Junkrat,Defense,26,2576,1052,0.81,0,0.19,0.672,0.017,0.31,0.253,-0.14,10.48,0,5.36,-0.17,4.43,-0.04,78,-0.03,0,0,-2.5,-1.36,58,0.19,-0.04,0.103,-0.04,0,0,0,0,79,-0.05,21,0.09,0.105,-0.17,1154.4490037922506,1090.112244822968,1068.3418477549071,1074.686343201828,1154.4490037922506,1119.7392287707323,1109.6566543790523,1115.5049120011136
Carpe,dps,Tracer,Offense,151,27593,1140,0.54,0.02,0.44,0.47,0.055,0.475,0.271,0.07,10.13,0.14,5.22,-0.1,6.68,0.26,68,-0.04,0,0,8.7,0.67,545,0.145,0.11,0.11,0.28,0,0,0,0,73,-0.06,14,-0.44,0.111,0.41,976.6941233143166,976.4500077867934,977.5397076508746,977.1956846928908,976.6941233143166,940.5794432567178,955.3529968037983,948.0254700402818
Carpe,dps,Widowmaker,Defense,42,9401,1130,0.51,0.03,0.47,0.497,0.046,0.457,0.308,0.21,10.91,0.22,4.47,-0.25,5.43,0.28,77,-0.06,0,0,19.9,1.8,197,0.198,0.03,0.086,-0.25,0,0,0,0,78,-0.04,4,-0.49,0.306,0.05,1000.4534390217632,923.3790920858106,927.4159219278904,925.4096178021947,1000.4534390217632,931.7556980530076,933.3098764569982,932.9058653172634
Carpe,dps,Mccree,Offense,67,2397,1087,0.3,0.07,0.63,0.449,0.02,0.531,0.402,0.5,13.27,0.41,8.26,0.22,5.26,0.38,68,-0.1,0,0,-4.9,-1.49,49,0.306,0.91,0.082,-0.32,0,0,0,0,71,-0.13,17,-0.42,0.053,-0.59,958.2146555418581,956.4420294583346,957.4175337859683,957.090227147134,958.2146555418581,942.6660505298374,946.7355148396526,941.5743197437897
Shaz,Support,Zenyatta,Support,112,29025,1128,0.4,0,0.6,0.459,0.058,0.483,0.111,0.06,3.72,0,5.56,-0.1,4.24,0.23,89,-0.13,0,0,2.3,-0.63,603,0.058,0.05,0.08,-0.25,0,0,0,0,92,-0.13,31,0.04,0.076,-0.06,967.0144021001717,1042.0177964952254,1038.159303168671,1040.174528093146,967.0144021001717,1004.5063329311024,1006.2047813870931,1002.9938163360638
Shaz,Support,Mercy,Support,73,3643,1003,0.64,0,0.36,0.487,0.039,0.474,0.022,1.95,0.82,2.18,5.11,0.02,3.95,0.06,102,0.06,0,0,1.3,-0.71,76,0,0,0.053,-0.17,0,0,0,0,83,-0.08,26,-0.13,0.167,1.57,991.6536924634496,1068.6951009331706,1069.3297700455905,1069.8985071663228,991.6536924634496,1047.9359847400933,1047.4640874440638,1046.858693568614
Shaz,Support,Ana,Support,112,1368,1151,0.22,0,0.78,0.32,0.2,0.48,0.052,-0.07,1.32,-0.27,7.02,0.27,4.82,0.17,72,-0.17,0,0,12.4,0.68,25,0,0,0.08,-0.06,0,0,0,0,76,-0.1,10,-0.67,0,0,844.6979249396131,909.5840351782833,883.4201997439617,892.6162034084468,844.6979249396131,963.1528644807897,897.2823558880358,994.6549427961494
Fleta,dps,Widowmaker,Defense,42,10719,1151,0.69,0.01,0.31,0.582,0.041,0.377,0.294,0.15,10.97,0.22,4.76,-0.2,5.43,0.28,79,-0.03,0,0,7.4,0.04,220,0.291,0.52,0.082,-0.29,0,0,0,0,81,-0.01,6,-0.19,0.295,0.01,1075.2512847674284,1004.3637662724299,995.8656573295841,997.9154558534451,1075.2512847674284,1015.0056673408594,1004.1366369626352,1005.5509722213756
Fleta,dps,Junkrat,Defense,26,2294,1148,0.54,0.07,0.39,0.653,0.041,0.306,0.312,0.06,12.55,0.2,6.02,-0.07,5.23,0.13,66,-0.18,0,0,3.4,-0.51,49,0.224,0.13,0.122,0.14,0,0,0,0,65,-0.22,23,0.24,0.15,0.18,1137.7294853314547,1072.0097882400764,1053.0413186651165,1058.479155872725,1137.7294853314547,1101.1304121063888,1092.9616763363556,1097.6798298980839
Fleta,dps,Sombra,Offense,60,1631,1232,0.79,0,0.21,0.406,0,0.594,0.182,0.29,5.15,0.07,4.05,-0.28,5.15,-0.03,69,0.03,0,0,34.4,4.64,32,0.063,-0.21,0.063,-0.32,0,0,0,0,70,0.04,28,0.14,0,0,920.3757453411098,915.473311928633,916.2149873006841,915.9219093153462,920.3757453411098,969.3754637978043,949.5553596413004,967.9275293777926
Fleta,dps,Genji,Offense,111,7573,971,0.69,0.06,0.25,0.484,0.07,0.446,0.257,0.04,9.27,0.07,7.13,0.17,3.88,0.06,95,0,0,0,2.9,-0.74,157,0.172,0.31,0.14,0.52,0,0,0,0,96,0,35,0.11,0.021,-0.43,989.0137684959554,989.788660005766,990.9544902274788,990.5993230567288,989.0137684959554,1047.0439358794804,1046.6005403623942,1043.7179427046742
Fleta,dps,Reaper,Offense,57,1292,956,0.93,0.07,0,0.391,0.087,0.522,0.28,-0.03,9.75,-0.02,9.29,0.33,5.11,0.78,84,-0.11,0,0,16.4,0.13,23,0.13,-0.21,0.087,-0.11,0,0,0,0,73,-0.3,20,-0.39,0.091,0.47,907.1761255036395,901.1818988368767,901.8420059686083,901.5608682112339,907.1761255036395,932.1454610795932,921.8778377560342,933.9034235495685
Fleta,dps,Pharah,Offense,70,6617,970,0.48,0.03,0.49,0.478,0.06,0.463,0.325,0.13,11.15,0.1,6.35,0.03,3.99,0.11,90,-0.01,0,0,5,-0.58,134,0.187,0.15,0.067,-0.2,0,0,0,0,89,-0.06,29,-0.09,0.026,-0.54,983.7339205609674,984.0720947690635,985.2052976946484,984.8549066150839,983.7339205609674,971.7999653174872,964.8248090500568,974.6333610206673
Fleta,dps,Mccree,Offense,67,2293,1085,0.66,0,0.34,0.571,0.082,0.347,0.221,-0.18,9.94,0.05,7.59,0.12,4.97,0.31,72,-0.06,0,0,24.1,1.39,49,0.204,0.28,0.163,0.36,0,0,0,0,68,-0.16,17,-0.42,0.111,-0.13,1065.5715635532833,1072.6788559379527,1074.317781953519,1073.8933614605787,1065.5715635532833,1062.1542417429896,1062.9082822057449,1066.7351384352671
Fleta,dps,Soldier: 76,Offense,148,3033,1049,0.55,0,0.45,0.483,0.05,0.467,0.207,-0.12,7.72,-0.02,5.93,0.02,3.96,0.12,90,-0.07,0,0,11.7,0.58,60,0.183,0.55,0.033,-0.65,0,0,0,0,95,-0.02,26,-0.18,0.05,-0.11,988.1337938401241,988.8358991329823,989.996291472007,989.6419203164547,988.1337938401241,981.5221919586478,989.0892038042716,984.161513182775
Hydration,dps,Genji,Offense,111,12791,917,0.36,0,0.64,0.442,0.054,0.504,0.249,0.01,8.49,-0.02,8.16,0.34,4.17,0.14,92,-0.03,0,0,8.3,-0.27,260,0.108,-0.18,0.119,0.29,0,0,0,0,96,0,27,-0.14,0.046,0.24,952.0548329510386,949.7727033488483,950.7101424976663,950.3884079652152,952.0548329510386,1005.9086569372479,1000.8327846760322,1005.1387633098145
Hydration,dps,Doomfist,Offense,26,1254,814,0.47,0,0.53,0.429,0.143,0.429,0.217,-0.29,8.61,-0.23,11,0.23,4.31,0.05,74,-0.14,0,0,14.3,0.72,21,0.048,-0.75,0.238,0.46,0,0,0,0,79,-0.16,20,-0.28,0.125,0.92,940.6151624252309,937.3868120026594,938.2535586765339,937.9421723416513,940.6151624252309,859.4087555082924,885.9883571140674,862.0846508072934
Hydration,dps,Pharah,Offense,70,5801,957,0.45,0,0.55,0.488,0.025,0.488,0.324,0.12,10.86,0.07,6.62,0.07,3.93,0.09,93,0.02,0,0,4.2,-0.65,121,0.223,0.38,0.083,-0.01,0,0,0,0,98,0.04,30,-0.07,0.026,-0.54,992.533667119281,993.599703496901,994.7872852493656,994.4289340178253,992.533667119281,981.5940793513521,974.1478878690849,981.9571041447088
Hydration,dps,Roadhog,Tank,90,2559,969,0.23,0,0.77,0.36,0.06,0.58,0.263,0.1,7.27,-0.08,6.8,0.17,4.45,0.5,84,-0.22,0,0,6.9,0.57,50,0.12,-0.19,0.04,-0.55,0,0,0,0,83,-0.26,17,-0.43,0.105,0.22,879.8969111728675,834.9361827685344,845.4553043865941,841.521236701482,879.8969111728675,867.8617476680614,866.2758101874227,884.2272243266921
Hydration,dps,Junkrat,Defense,26,4698,963,0.44,0,0.56,0.54,0.05,0.41,0.299,0.02,9.58,-0.08,6.13,-0.05,4.6,-0.01,86,0.08,0,0,12.7,0.84,100,0.19,-0.04,0.14,0.31,0,0,0,0,90,0.08,17,-0.1,0.056,-0.56,1038.2923492225116,964.3478096155121,962.0434351311003,962.0890417575333,1038.2923492225116,990.4569235237152,993.670491135053,991.6674994958548
Sleepy,Support,Zenyatta,Support,112,30515,1078,0.33,0.07,0.6,0.44,0.058,0.502,0.127,0.21,4.03,0.08,5.43,-0.13,3.79,0.11,101,0,0,0,6.3,0,634,0.062,0.13,0.098,-0.08,0,0,0,0,105,-0.01,32,0.08,0.118,0.46,950.2948836393759,1023.915339912334,1017.007914930761,1020.0046851506331,950.2948836393759,985.897516266759,986.0447821325287,981.2192151618859
Sleepy,Support,Mercy,Support,73,4153,1260,0.49,0,0.51,0.463,0.024,0.512,0.004,-0.48,0.14,-0.44,3.47,-0.31,3.47,-0.07,94,-0.02,0,0,12,1.67,82,0,0,0.024,-0.62,0,0,0,0,86,-0.05,26,-0.13,0,0,970.5343007234972,1045.8288399863604,1042.612227008231,1044.4208108178855,970.5343007234972,1024.4301110588174,1021.4296342558806,1024.181664683919
Sleepy,dps,Sombra,Offense,60,1856,649,0.13,0,0.87,0.233,0.047,0.721,0.09,-0.36,2.26,-0.53,6.14,0.09,4.85,-0.09,86,0.29,0,0,16.7,1.74,43,0.023,-0.71,0.163,0.75,0,0,0,0,92,0.38,18,-0.26,0,0,768.1401298822852,750.6456809370433,750.4466026040756,750.2912352479203,768.1401298822852,799.937291011941,766.1695142266284,814.3824460043555
Muma,tank,Winston,Tank,123,26992,1068,0.66,0,0.34,0.487,0.037,0.476,0.163,-0.08,5.96,-0.03,5.36,-0.14,3.78,0.15,108,-0.01,0,0,9.7,0.62,546,0.081,0,0.066,-0.33,0,0,0,0,114,0.01,20,-0.33,0.084,-0.01,991.6536924634496,955.9368136120714,957.7335391075486,956.7560159865565,991.6536924634496,943.3126194364748,958.0876578596371,956.9250629862214
Muma,tank,Orisa,Tank,18,8837,993,0.76,0,0.24,0.63,0.042,0.328,0.092,0.01,3.46,0.06,4.41,-0.25,2.99,0.13,129,0.08,0,0,1.8,-0.73,192,0.031,-0.28,0.047,-0.33,0,0,0,0,134,0.05,15,-0.21,0.091,-0.12,1117.4900682473335,1092.1816184201484,1084.1570632421672,1086.5085627406165,1117.4900682473335,999.4566482872904,983.9711524964864,987.6219356343781
Muma,tank,Reinhardt,Tank,82,2144,1114,0.9,0,0.1,0.612,0.061,0.327,0.159,-0.04,5.88,0.05,6.44,-0.04,3.64,0.05,90,-0.07,0,0,28.8,2.6,49,0.082,-0.05,0.041,-0.67,0,0,0,0,82,-0.21,31,-0.13,0.083,0.89,1101.650524442369,1075.0319227100408,1068.2436126517953,1070.1760743380075,1101.650524442369,1114.3261216126496,1122.3182819684307,1134.5809180738424
Muma,off tank,Roadhog,Tank,90,998,661,0.26,0,0.74,0.389,0.111,0.5,0.1,-0.58,3.01,-0.62,9.02,0.56,5.41,0.82,76,-0.3,0,0,4,-0.09,18,0.056,-0.62,0.056,-0.36,0,0,0,0,92,-0.19,15,-0.49,0.111,0.29,905.4161761919768,862.5662480792633,871.0936414488592,867.8346902390188,905.4161761919768,896.2646783662698,894.2361737760908,909.515638548481
Poko,flex,D.Va,Tank,148,29153,1061,0.53,0.04,0.44,0.468,0.044,0.487,0.192,0.07,6.98,0.15,4.61,0,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,585,0.077,0.03,0.032,-0.06,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,974.9341740026539,937.8343570291801,940.9360079288233,939.5161671171359,974.9341740026539,986.1053550754821,992.5104337303906,986.5214105238285
Danteh,dps,Genji,Offense,111,2558,993,0.19,0,0.81,0.39,0.017,0.593,0.259,0.05,8.44,-0.03,9.38,0.54,4.93,0.35,68,-0.28,0,0,6,-0.47,59,0.085,-0.35,0.203,1.21,0,0,0,0,71,-0.26,31,-0.01,0.048,0.3,906.2961508478081,900.229137964093,900.8838072131365,900.6034654709599,906.2961508478081,954.9792639611503,944.1679443024414,957.3740650114167
Danteh,dps,Tracer,Offense,151,28682,938,0.35,0.05,0.59,0.401,0.068,0.531,0.251,-0.01,8.05,-0.09,5.65,-0.03,6.36,0.2,69,-0.03,0,0,0.9,-0.83,589,0.11,-0.16,0.085,-0.01,0,0,0,0,70,-0.09,22,-0.11,0.09,0.14,915.9758720619529,910.7095075647143,911.4239935233255,911.1348956139755,915.9758720619529,873.0000564230498,891.3193297486346,858.1988604487424
Danteh,dps,Junkrat,Defense,26,5306,1022,0.44,0.08,0.48,0.611,0.018,0.372,0.294,0,9.95,-0.05,6.11,-0.06,4.52,-0.02,81,0.01,0,0,5.6,-0.19,113,0.195,-0.02,0.106,-0.01,0,0,0,0,85,0.02,21,0.11,0.1,-0.21,1100.7705497865377,1031.9938315831587,1019.2190964666327,1022.6527417768131,1100.7705497865377,1059.9951331641562,1056.0569880314465,1058.2770168282286
Bani,dps,Mercy,Support,73,27384,1057,0.73,0,0.27,0.553,0.042,0.405,0.005,-0.37,0.18,-0.32,4.4,-0.12,3.86,0.03,101,0.05,0,0,3.6,-0.2,566,0.002,1,0.053,-0.17,0,0,0,0,90,-0.01,31,0.04,0.04,-0.38,1049.732019748319,1131.5773185368985,1142.8030133983302,1139.9621721245253,1049.732019748319,1112.5771373636017,1119.0588337115682,1109.2205230015247
Bischu,Flex,D.Va,Tank,148,34533,867,0.41,0,0.59,0.454,0.061,0.485,0.177,-0.01,5.89,-0.03,5.16,0.12,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,707,0.074,-0.01,0.033,-0.03,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,962.6145288210148,924.4957048102075,928.5588796918677,926.8131205817733,962.6145288210148,972.3935954280711,978.3510254158215,969.6498197361399
silkthread,dps,Genji,Offense,111,3760,925,0.13,0.3,0.58,0.478,0.043,0.478,0.178,-0.28,7.18,-0.17,8.3,0.36,3.83,0.05,89,-0.06,0,0,23,1.04,69,0.116,-0.11,0.101,0.1,0,0,0,0,98,0.02,44,0.41,0,0,983.7339205609674,984.0720947690635,985.2052976946484,984.8549066150839,983.7339205609674,1041.1674674591616,1040.0622895500567,1038.2066313625514
silkthread,dps,Pharah,Offense,70,2584,887,0.88,0.12,0,0.538,0.019,0.442,0.208,-0.28,8.13,-0.2,5.11,-0.17,3.48,-0.03,100,0.1,0,0,12.8,0.08,52,0.115,-0.29,0.096,0.14,0,0,0,0,99,0.05,47,0.48,0,0,1036.5323999108487,1041.237747136089,1042.697223022952,1042.2990710315323,1036.5323999108487,1030.5646495206768,1020.763281964226,1018.5758197649155
silkthread,dps,Tracer,Offense,151,1153,1131,0.95,0.05,0,0.708,0.083,0.208,0.198,-0.22,9.89,0.12,5.72,-0.01,7.29,0.38,59,-0.17,0,0,6.9,0.33,24,0.125,-0.05,0,0,0,0,0,0,73,-0.05,15,-0.39,0.083,0.05,1186.1280914021793,1203.2070955093275,1205.5910114531455,1205.0575368781356,1186.1280914021793,1173.6793572627028,1176.2227469361019,1257.8621813850127
silkthread,dps,Soldier: 76,Offense,148,4073,1131,0.81,0.17,0.02,0.53,0.084,0.386,0.242,0.02,8.54,0.08,4.27,-0.26,3.54,0,102,0.05,0,0,22,1.97,83,0.084,-0.29,0.108,0.15,0,0,0,0,100,0.04,42,0.32,0.042,-0.25,1029.4926026641979,1033.615660153819,1035.0316329791783,1034.6398491093391,1029.4926026641979,1027.5545279178132,1034.815198479793,1038.3669668472799
Eqo,dps,Genji,Offense,111,4619,1265,1,0,0,0.591,0.045,0.364,0.303,0.22,12.86,0.48,5.07,-0.17,4.81,0.31,74,-0.22,0,0,17.1,0.51,88,0.216,0.65,0.125,0.36,0,0,0,0,71,-0.26,36,0.16,0.25,5.76,1083.1710566699107,1091.7340733936278,1093.4817570629536,1093.0414162660613,1083.1710566699107,1151.8409560418352,1163.1993465157445,1142.0029949725313
NotE,dps,D.Va,Tank,148,25601,1037,0.52,0,0.48,0.505,0.045,0.45,0.2,0.11,7.69,0.26,5.18,0.12,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,509,0.088,0.17,0.022,-0.35,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1007.493236268414,973.086509322179,973.6469896979203,973.0885043891653,1007.493236268414,1022.3435770007823,1029.9317271331804,1031.1106147484345
Closer,Support,Mercy,Support,73,5166,1103,0.59,0,0.41,0.495,0.076,0.429,0.003,-0.55,0.12,-0.55,4.41,-0.12,4.41,0.18,79,-0.18,0,0,18.7,3.16,105,0,0,0.048,-0.25,0,0,0,0,84,-0.07,29,-0.02,0.139,1.14,998.6934897101005,1076.3171879154406,1078.2356177247107,1078.3910726158017,998.6934897101005,1055.7712759671851,1056.1422385067917,1054.4177031968457
Closer,Support,Lucio,Support,134,6509,1235,0.55,0,0.45,0.481,0.044,0.474,0.068,-0.04,2.3,-0.04,3.69,-0.32,4.52,0.56,92,-0.23,0,0,10.7,0.53,135,0.03,0.15,0.03,-0.55,0,0,0,0,109,-0.1,15,-0.48,0.184,2.07,986.3738445284614,1062.978535696468,1062.6503842862508,1063.5290830792133,986.3738445284614,1018.1626078428095,1015.8618922861716,1016.7797869172688
FaTe,tank,Winston,Tank,123,30668,1087,0.52,0.13,0.35,0.486,0.06,0.454,0.199,0.12,7.36,0.2,6.4,0.03,3.8,0.15,99,-0.09,0,0,8.9,0.48,601,0.088,0.09,0.125,0.28,0,0,0,0,104,-0.08,30,-0.03,0.103,0.21,990.7737178076183,954.9840527392877,956.8494585191947,955.8486555197449,990.7737178076183,942.3332080330883,957.1864134728628,955.5896760936379
FaTe,tank,Orisa,Tank,18,6319,973,0.64,0.07,0.3,0.57,0.047,0.383,0.112,0.23,4.46,0.36,5.79,-0.02,2.28,-0.14,140,0.17,0,0,9.6,0.45,128,0.063,0.47,0.086,0.23,0,0,0,0,137,0.08,29,0.54,0,0,1064.6915888974522,1035.015966053123,1031.1122279409285,1032.06693473192,1064.6915888974522,940.6919640841006,939.7054847825839,939.004543368553
FaTe,tank,Reinhardt,Tank,82,3086,1161,0.74,0,0.26,0.472,0,0.528,0.226,0.36,7.39,0.32,6.42,-0.05,4.08,0.18,91,-0.07,0,0,25,2.13,72,0.153,0.78,0.125,0,0,0,0,0,76,-0.27,30,-0.14,0.095,1.16,978.4540726259793,941.6454005203151,944.4723302822391,943.1456089843823,978.4540726259793,977.2085251385405,984.3458478744617,977.0355144302492
Asher,dps,Tracer,Offense,151,16911,980,0.45,0,0.55,0.475,0.05,0.475,0.255,0.01,9.3,0.05,5.96,0.03,6.07,0.15,76,0.07,0,0,9.8,0.88,358,0.123,-0.06,0.095,0.1,0,0,0,0,81,0.05,20,-0.2,0.094,0.19,981.0939965934733,981.2138121507122,982.3307014282333,981.9826983942617,981.0939965934733,945.4765002736502,959.9931176048971,954.5346446483645
Asher,dps,Widowmaker,Defense,42,2394,683,0.28,0,0.72,0.404,0.021,0.574,0.256,0,7.52,-0.16,7.77,0.31,4.26,0,86,0.06,0,0,13.4,0.89,47,0.106,-0.45,0.17,0.48,0,0,0,0,89,0.08,3,-0.58,0.235,-0.2,918.6157960294471,834.7723309169213,852.5238584883901,846.0797008755324,918.6157960294471,840.6704375380639,855.8170679037719,853.4235718809998
Envy,flex,D.Va,Tank,148,34763,1163,0.55,0.13,0.32,0.496,0.054,0.451,0.214,0.19,7.91,0.3,4.76,0.03,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,688,0.094,0.25,0.032,-0.06,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,999.5734643659318,964.5116614671252,965.6902644027346,964.9222601878608,999.5734643659318,1013.5288743703038,1020.8292503595287,1020.2645920992061
Envy,flex,Roadhog,Tank,90,3677,995,0.53,0,0.47,0.453,0.053,0.493,0.268,0.12,9.14,0.16,6.04,0.04,3.26,0.1,111,0.02,0,0,1.7,-0.61,75,0.107,-0.28,0.133,0.51,0,0,0,0,119,0.05,25,-0.14,0.105,0.22,961.7345541651835,923.5429439374237,927.6747991035136,925.9057601149618,961.7345541651835,958.9470081830053,955.9418037648753,965.324552693119
Xepher,flex,D.Va,Tank,148,6577,1072,0.86,0,0.14,0.604,0.043,0.353,0.161,-0.1,6.2,0.02,4.2,-0.09,0,-1,NaN,NaN,NaN,NaN,NaN,NaN,139,0.094,0.25,0.029,-0.15,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,1094.6107271957183,1067.4098357277708,1061.1709679449636,1062.9171906035147,1094.6107271957183,1119.3053059360452,1130.0589716433471,1150.4168638899478
uNdeAD,dps,Mccree,Offense,67,11833,880,0.24,0.01,0.75,0.363,0.04,0.597,0.34,0.27,9.99,0.06,8.92,0.32,4.72,0.24,75,-0.01,0,0,18,0.78,248,0.165,0.03,0.129,0.08,0,0,0,0,77,-0.05,22,-0.23,0.094,-0.27,882.5368351403615,874.5045943989315,875.0124408153999,874.7535914835581,882.5368351403615,858.4366698385991,864.8432362045384,853.3462016497974
uNdeAD,dps,Widowmaker,Defense,42,9161,762,0.22,0.01,0.76,0.32,0.056,0.624,0.307,0.2,7.92,-0.12,7.6,0.28,4.26,0,89,0.09,0,0,-2.4,-1.34,197,0.168,-0.12,0.142,0.23,0,0,0,0,82,0.01,8,-0.05,0.323,0.11,844.6979249396131,754.7404176030858,784.8794140914223,774.4268726837084,844.6979249396131,758.3998796535984,785.8235634040838,781.6331132934068
uNdeAD,dps,Soldier: 76,Offense,148,6138,906,0.06,0.06,0.88,0.37,0.055,0.575,0.275,0.16,7.33,-0.07,8.02,0.38,4.01,0.13,88,-0.09,0,0,8.9,0.2,127,0.134,0.14,0.087,-0.07,0,0,0,0,85,-0.12,20,-0.37,0,0,888.696657731181,881.1739205084178,881.7198321037021,881.4554106654772,888.696657731181,870.8487033759741,879.1522378822735,853.8377628830084
uNdeAD,dps,Reaper,Offense,57,1703,792,0.06,0.01,0.93,0.243,0,0.757,0.25,-0.13,5.99,-0.4,9.86,0.41,3.88,0.35,82,-0.13,0,0,32.8,1.26,37,0.108,-0.35,0.054,-0.45,0,0,0,0,90,-0.13,36,0.14,0.182,1.94,776.9398764405987,760.1732896648808,760.0285901587929,759.8652626506616,776.9398764405987,787.1925733783922,769.450633035273,794.546870708089
uNdeAD,off tank,Roadhog,Tank,90,1079,714,0.56,0,0.44,0.435,0.043,0.522,0.121,-0.49,3.89,-0.51,7.23,0.25,3.34,0.12,94,-0.13,0,0,36.5,7.3,23,0.087,-0.41,0.13,0.48,0,0,0,0,96,-0.15,3,-0.91,0.167,0.94,945.8950103602191,906.3932482273161,911.7613485131421,909.5732717123527,945.8950103602191,941.3176029220484,938.5870953305297,949.6282955899396
